tau_1,tau_2,tau_3,gamma_1,gamma_2,gamma_3,alpha,iters,time_s,PhiI,Finf,oneR2_het,p_star,mu_1,mu_2,mu_3,pr_gap,converged,init
4.789999999999962,4.789999999999962,4.789999999999962,3.0,3.0,3.0,NK,1,31.25,2.707e-03,2.707e-03,1.497118e-01,0.6180446064,0.62696199,0.63865734,0.62704331,-0.011695,1,warm
4.799999999999962,4.799999999999962,4.799999999999962,3.0,3.0,3.0,NK,1,32.32,4.941e-03,4.941e-03,1.761627e-01,0.6179229018,0.62689144,0.63865351,0.62697456,-0.011762,0,warm
4.809999999999961,4.809999999999961,4.809999999999961,3.0,3.0,3.0,NK,1,30.32,5.703e-02,5.703e-02,1.905485e-01,0.6174572124,0.62647064,0.63810214,0.62645294,-0.011631,0,warm
4.819999999999961,4.819999999999961,4.819999999999961,3.0,3.0,3.0,NK,1,29.87,6.200e-03,6.200e-03,2.042282e-01,0.6192608306,0.62821592,0.64115294,0.62826943,-0.012937,0,warm
4.829999999999961,4.829999999999961,4.829999999999961,3.0,3.0,3.0,NK,1,24.80,4.116e-02,4.116e-02,2.056128e-01,0.6260447148,0.63547633,0.64908771,0.63660611,-0.013611,0,warm
4.839999999999961,4.839999999999961,4.839999999999961,3.0,3.0,3.0,NK,1,28.28,8.495e-03,8.495e-03,2.110939e-01,0.6216378906,0.62963843,0.64501155,0.63097139,-0.015373,0,warm
4.849999999999961,4.849999999999961,4.849999999999961,3.0,3.0,3.0,NK,1,28.59,1.396e-02,1.396e-02,2.383476e-01,0.6632647903,0.67400406,0.69359652,0.67321412,-0.019592,0,warm
4.85999999999996,4.85999999999996,4.85999999999996,3.0,3.0,3.0,NK,1,23.45,2.714e-03,2.714e-03,1.812121e-01,0.6190201384,0.62825295,0.64020111,0.62834084,-0.011948,1,warm
4.86999999999996,4.86999999999996,4.86999999999996,3.0,3.0,3.0,NK,1,30.73,1.647e-02,1.647e-02,1.882521e-01,0.6177843248,0.62718184,0.63935819,0.62710834,-0.012176,0,warm
4.87999999999996,4.87999999999996,4.87999999999996,3.0,3.0,3.0,NK,1,10.73,3.504e-01,3.504e-01,2.451475e-01,0.6192810312,0.62934529,0.64059596,0.62943219,-0.011251,0,warm
4.88999999999996,4.88999999999996,4.88999999999996,3.0,3.0,3.0,NK,1,21.71,4.878e-02,4.878e-02,2.318175e-01,0.6112423726,0.62122989,0.63179113,0.62110221,-0.010561,0,warm
4.8999999999999595,4.8999999999999595,4.8999999999999595,3.0,3.0,3.0,NK,1,19.66,2.051e-01,2.051e-01,2.622799e-01,0.6420542710,0.66159348,0.65752222,0.64879289,0.004071,0,warm
4.909999999999959,4.909999999999959,4.909999999999959,3.0,3.0,3.0,NK,1,19.51,7.242e-02,7.242e-02,2.238152e-01,0.6534133598,0.68395107,0.64723273,0.64735981,0.036718,0,warm
4.919999999999959,4.919999999999959,4.919999999999959,3.0,3.0,3.0,NK,1,16.96,9.521e-02,9.521e-02,2.119930e-01,0.6294480426,0.63962377,0.64745170,0.63436506,-0.007828,0,warm
4.929999999999959,4.929999999999959,4.929999999999959,3.0,3.0,3.0,NK,1,20.39,4.010e-01,4.010e-01,2.550904e-01,0.8334091177,0.84913103,0.86267990,0.84710379,-0.013549,0,warm
4.939999999999959,4.939999999999959,4.939999999999959,3.0,3.0,3.0,NK,1,32.95,4.370e-03,4.370e-03,2.070643e-01,0.6174246308,0.62710987,0.63942696,0.62719741,-0.012317,0,warm
4.949999999999958,4.949999999999958,4.949999999999958,3.0,3.0,3.0,NK,1,30.82,2.917e-03,2.917e-03,1.645592e-01,0.6168350476,0.62660475,0.63897360,0.62667380,-0.012369,1,warm
4.959999999999958,4.959999999999958,4.959999999999958,3.0,3.0,3.0,NK,1,29.97,3.790e-03,3.790e-03,1.569064e-01,0.6167575738,0.62654575,0.63889654,0.62665169,-0.012351,0,warm
4.969999999999958,4.969999999999958,4.969999999999958,3.0,3.0,3.0,NK,1,31.33,3.777e-03,3.777e-03,1.725189e-01,0.6159723247,0.62581716,0.63847647,0.62591185,-0.012659,0,warm
4.979999999999958,4.979999999999958,4.979999999999958,3.0,3.0,3.0,NK,1,32.73,2.091e-02,2.091e-02,2.258278e-01,0.6181273551,0.62781625,0.64223418,0.62787996,-0.014418,0,warm
4.989999999999958,4.989999999999958,4.989999999999958,3.0,3.0,3.0,NK,1,24.86,5.679e-02,5.679e-02,3.122310e-01,0.6201083544,0.62903970,0.64861434,0.62981673,-0.019575,0,warm
4.999999999999957,4.999999999999957,4.999999999999957,3.0,3.0,3.0,NK,1,25.79,4.319e-02,4.319e-02,2.788521e-01,0.6348294418,0.64222103,0.66588374,0.64264183,-0.023663,0,warm
